row_id,source,lat_deg,lon_deg,report_date,status_id,water_source_clean,water_source_category,water_tech_clean,_water_tech_category,facility_type,clean_country_name,clean_country_id,clean_adm1,clean_adm2,clean_adm3,clean_adm4,install_year,installer,rehab_year,rehabilitator,management_clean,status_clean,pay_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality_clean,activity_id,scheme_id,wpdx_id,notes,orig_lnk,photo_lnk,country_id,data_lnk,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,water_point_history,local_population,served_population,rehab_priority,_pop_who_would_gain_access,crucialness,pressure,usage_cap,days_since_report,staleness_score,is_latest,location_id,is_urban,cluster_size,country_name,water_source,water_tech,status,adm1,adm2,adm3,management,pay,subjective_quality,new_georeferenced_column_,lat_lon_deg,public_data_source,converted,count,created_timestamp,updated,is_duplicate,dataset_title
269538,USAID/KEA KIWASH,-1.2714983,34.5589097,2021-02-04T00:00:00.000,Yes,Protected Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria East,Gokeharaka/Getambwega,,2008.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96QCMZ,,6GCPPHH5+9JC,Masonga Spring,,https://api.mwater.co/v3/images/4b3f82ab803c454d932645094b388e41,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,67424.86484,1067.854267,3295.413202,70518.45891,9515.082683,"{""2014-03-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2021-02-04"": {""photo_lnk"": ""https://api.mwater.co/v3/images/4b3f82ab803c454d932645094b388e41"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}}",1437.0,504.0,,,0.350730689,1.68,300.0,1991,53.38771796,True,131045,False,2,Kenya,Protected spring,"KIOSK, public tap",Yes- functional and in use,Migori,KURIA EAST,Gokeharaka/Getambwega,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.5589097 -1.2714983),"(-1.2714983°, 34.5589097°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
640706,Evidence Action,-1.295250058,34.64570999,2023-11-23T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi East,,,,,,,Non-Functional,,,,,10320630,,6GCPPJ3W+V7W,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,65675.80183,6067.360797,1933.202229,70523.32467,11560.77539,"{""2023-11-23"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1306.0,1150.0,,,0.880551302,3.833333333,300.0,969,73.67979443,True,430998,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria East,Getongoroma,,,,POINT (34.64570999145508 -1.2952500581741333),"(-1.2952500581741333°, 34.64570999145508°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
640769,Evidence Action,-1.309386611,34.61186981,2023-11-14T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,,,,,,Non-Functional,,,,,10320705,,6GCPMJR6+6PX,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,68596.78438,2146.671231,107.0678874,72862.06476,12647.25296,"{""2023-11-14"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",2422.0,424.0,,,0.175061932,1.413333333,300.0,978,73.47106706,True,429387,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria East,Kegonche,,,,POINT (34.61186981201172 -1.3093866109848022),"(-1.3093866109848022°, 34.61186981201172°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
103471,USAID/KEA KIWASH,-1.0004175,34.4681685,2021-02-02T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Suna East,Kakrao,,1993.0,Company,,,,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96JQXP,,6GCPXFX9+R7M,,,https://api.mwater.co/v3/images/f53e5129a4604be7b164400d03da6942,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,49058.57198,8979.231169,716.0605893,49516.69895,7320.18799,"{""2021-02-02"": {""photo_lnk"": ""https://api.mwater.co/v3/images/f53e5129a4604be7b164400d03da6942"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1896.0,245.0,,,0.129219409,0.816666667,300.0,1993,53.35407154,True,404044,False,1,Kenya,Protected spring,Piped gravity scheme,Yes- functional and in use,Migori,URIRI,South Kanyamkago,Company staff,,"No, the water is not treated and safe for drinking",POINT (34.4681685 -1.0004175),"(-1.0004175°, 34.4681685°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
640953,Evidence Action,-1.311144948,34.7052803,2023-11-22T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria East,Ntimaru East,,,,,,,Non-Functional,,,,,10320970,,6GCPMPQ4+G4R,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,64620.90814,7808.483904,879.4413874,71299.71396,16234.33173,"{""2023-11-22"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",2442.0,488.0,,,0.1998362,1.626666667,300.0,970,73.65657325,True,430773,False,1,Kenya,Borehole,,,Migori,Kuria East,Makonge,,,,POINT (34.70528030395508 -1.3111449480056763),"(-1.3111449480056763°, 34.70528030395508°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
642020,Evidence Action,-0.925795019,34.46557617,2023-08-11T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Uriri,Central Kanyamkago,,,,,,,Non-Functional,,,,,10340261,,6GFP3FF8+M6R,Athiko Women Group Borehole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,43332.77151,15512.46356,2020.025745,43992.31368,7621.112981,"{""2014-08-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}, ""2023-08-11"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1659.0,449.0,,,0.270644967,1.496666667,300.0,1073,71.3035724,True,138116,False,2,Kenya,Borehole,,,Migori,Uriri,Central Kawere Rateng,,,,POINT (34.465576171875 -0.9257950186729431),"(-0.9257950186729431°, 34.465576171875°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
640998,Evidence Action,-1.208184958,34.56008911,2023-10-11T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,10321038,,6GCPQHR6+P2G,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,61289.97715,6761.849463,1146.69902,63903.16493,6382.981387,"{""2023-10-11"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1658.0,341.0,,,0.205669481,1.136666667,300.0,1012,72.68786376,True,428490,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria East,Gwikonge,,,,POINT (34.560089111328125 -1.2081849575042725),"(-1.2081849575042725°, 34.560089111328125°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
777150,Evidence Action,-0.875073297,34.49356773,2014-10-03T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Awendo,West Sakwa,,,,,,,Non-Functional,,,,,,,6GFP4FFV+XCG,Koluoch Pro Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,37318.62139,17515.78203,409.150412,38064.08158,5592.328855,"{""2014-10-03"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",2234.0,283.0,,,0.126678603,0.943333333,300.0,4307,25.72715281,True,148270,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.4935677322 -0.8750732967),"(-0.8750732967°, 34.4935677322°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
293956,USAID/KEA KIWASH,-0.9565355,34.5103479,2021-02-08T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Uriri,South Kanyamkago,,2001.0,Other (please specify),,,,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-972UBM,,6GFP2GV6+94Q,,,https://api.mwater.co/v3/images/b35f6246c4f945d39f44f2a05cbbfbe1,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,42321.88699,15373.52152,165.909508,42768.48987,5872.269734,"{""2021-02-08"": {""photo_lnk"": ""https://api.mwater.co/v3/images/b35f6246c4f945d39f44f2a05cbbfbe1"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",3412.0,878.0,,,0.257327081,2.926666667,300.0,1987,53.45507446,True,406945,False,1,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,URIRI,South Kanyamkago,WSP,,"No, the water is not treated and safe for drinking",POINT (34.5103479 -0.9565355),"(-0.9565355°, 34.5103479°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
103550,USAID/KEA KIWASH,-1.196185,34.557435,2021-02-03T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,2018.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Other,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96MD4S,,6GCPRH34+GXF,,,https://api.mwater.co/v3/images/2da8b54d2e8a49388dd70ed09c5544c3,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,60319.23691,6194.834421,24.15346326,62777.57958,6512.935803,"{""2021-02-03"": {""photo_lnk"": ""https://api.mwater.co/v3/images/2da8b54d2e8a49388dd70ed09c5544c3"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",2352.0,383.0,,,0.162840136,1.276666667,300.0,1992,53.3708921,True,404875,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Partially- functional but needs repairs,Migori,KURIA WEST,Ikerege,Other (please specify),,"No, the water is not treated and safe for drinking",POINT (34.557435 -1.196185),"(-1.196185°, 34.557435°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
782150,Evidence Action,-0.884160598,34.50366298,2014-03-26T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Awendo,West Sakwa,,,,,,,Non-Functional,,,,,,,6GFP4G83+8FM,Kowino Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,37105.29867,17524.68839,86.6873337,37792.1372,4085.375867,"{""2014-03-26"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",2316.0,322.0,,,0.139032815,1.073333333,300.0,4498,24.22393621,True,131707,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.5036629804 -0.8841605978),"(-0.8841605978°, 34.5036629804°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
103516,USAID/KEA KIWASH,-1.1299248,34.3286163,2021-02-02T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna West,Wasimbete,,1985.0,,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96L8Y2,,6GCPV8CH+2CQ,,,https://api.mwater.co/v3/images/0b0e107d99a34c9ba90a3beabd39bd5a,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,68972.65948,1018.240183,226.261854,70587.44551,16878.45059,"{""2021-02-02"": {""photo_lnk"": ""https://api.mwater.co/v3/images/0b0e107d99a34c9ba90a3beabd39bd5a"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",2111.0,2111.0,,,1.0,7.036666667,300.0,1993,53.35407154,True,404070,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Partially- functional but needs repairs,Migori,SUNA WEST,Wasimbete,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.3286163 -1.1299248),"(-1.1299248°, 34.3286163°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
287110,USAID/KEA KIWASH,-1.0199022,34.528951,2021-02-05T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Uriri,South Kanyamkago,,1990.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96SGU7,,6GCPXGJH+2HP,,,https://api.mwater.co/v3/images/a8b554e70fff4d3cb5070df117bf7b39,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,46038.93795,10435.31981,651.937773,46997.31874,8650.011487,"{""2021-02-05"": {""photo_lnk"": ""https://api.mwater.co/v3/images/a8b554e70fff4d3cb5070df117bf7b39"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",1583.0,870.0,,,0.549589387,2.9,300.0,1990,53.40454912,True,406363,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Partially- functional but needs repairs,Migori,URIRI,South Kanyamkago,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.528951 -1.0199022),"(-1.0199022°, 34.528951°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
776936,Evidence Action,-1.09400032,34.44936949,2014-10-03T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Suna West,Wasweta Ii,,,,,,,Non-Functional,,,,,,,6GCPWC4X+9PX,Kagie Borehole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,58017.93837,149.6719631,2654.922924,58825.10591,3585.714988,"{""2014-10-03"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",4457.0,819.0,,,0.18375589,2.73,300.0,4307,25.72715281,True,148265,False,1,Kenya,Borehole,,,,,,,,,POINT (34.4493694884 -1.0940003197),"(-1.0940003197°, 34.4493694884°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
103379,USAID/KEA KIWASH,-1.1318117,34.4923133,2021-02-01T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Masaba,,2017.0,,,,Other,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96G95U,,6GCPVF9R+7WG,,,https://api.mwater.co/v3/images/423550eeb5a14fe78a1c9f5d74b602b7,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,58370.55823,1181.926206,192.9427069,59619.30353,7757.924964,"{""2021-02-01"": {""photo_lnk"": ""https://api.mwater.co/v3/images/423550eeb5a14fe78a1c9f5d74b602b7"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1116.0,255.0,,,0.228494624,0.85,300.0,1994,53.33725628,True,403445,False,1,Kenya,Borehole,Piped pumping scheme,Partially- functional but needs repairs,Migori,KURIA WEST,Masaba,Other (please specify),,"No, the water is not treated and safe for drinking",POINT (34.4923133 -1.1318117),"(-1.1318117°, 34.4923133°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
641981,Evidence Action,-1.175160907,34.5530994,2023-10-11T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,10340192,,6GCPRHF3+W6Q,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,58636.19905,4224.302328,2263.15947,60814.82872,7333.047914,"{""2023-10-11"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1493.0,286.0,,,0.191560616,0.953333333,300.0,1012,72.68786376,True,428503,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria West,Ikerege,,,,POINT (34.5530993961 -1.1751609065),"(-1.1751609065°, 34.5530993961°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
103309,USAID/KEA KIWASH,-1.1410177,34.4194223,2021-01-29T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Nyamosense/Komosoko,,2019.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-9689YM,,6GCPVC59+HQV,,,https://api.mwater.co/v3/images/dd31edd7696d46d4bc73754a6700aad7,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,64133.26128,5041.52341,2481.7848,64984.43253,9761.298838,"{""2021-01-29"": {""photo_lnk"": ""https://api.mwater.co/v3/images/dd31edd7696d46d4bc73754a6700aad7"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",741.0,532.0,,,0.717948718,1.773333333,300.0,1997,53.2868423,True,402887,False,1,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,KURIA WEST,Nyamosense/Komosoko,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.4194223 -1.1410177),"(-1.1410177°, 34.4194223°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
103514,USAID/KEA KIWASH,-0.9828174,34.2696001,2021-02-02T00:00:00.000,Yes,Borehole/Tubewell,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Nyatike,Macalder/Kanyarwanda,,2019.0,,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96LGLQ,,6GFP2789+VRH,,,https://api.mwater.co/v3/images/11a9d59079804d4bb3169e77493cdca2,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,64516.97191,2434.90681,898.9892845,65391.73554,23803.29656,"{""2021-02-02"": {""photo_lnk"": ""https://api.mwater.co/v3/images/11a9d59079804d4bb3169e77493cdca2"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}}",1419.0,1329.0,,,0.936575053,4.43,300.0,1993,53.35407154,True,404068,False,1,Kenya,Borehole,"KIOSK, public tap",Partially- functional but needs repairs,Migori,NYATIKE,Macalder/Kanyarwanda,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.2696001 -0.9828174),"(-0.9828174°, 34.2696001°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
